prospect_id,industry,region,company_size,campaign,channel,annual_revenue,conversion_probability,expected_business_value,marketing_priority_score,priority_band,gaming_risk_score,ml_anomaly_flag,recommended_action
104389,Logistics,East,Small,Business_Premium,Partner,1748066.0,0.6366353521173703,12523.484887478986,68.23759084528167,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118173,Professional Services,West,Small,SME_Growth,Partner,2425004.0,0.852247164301597,-2200.0,68.23642239357187,HIGH,0,1,TARGET_WITH_PERSONALIZED_OFFER
100229,Construction,East,Micro,Cashback_Business,Web,2625442.0,0.7629622365800747,-1100.0,68.23350064610335,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
110047,Education,East,Small,SME_Growth,Referral,1674524.0,0.6645228791531995,31224.573927993984,68.22932956189398,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118581,Healthcare,North,Medium,Travel_Corporate,Email,803551.0,0.5652691921338844,14750.608122610856,68.2275136460248,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
112387,Financial Services,East,Micro,Business_Premium,Web,12800864.0,0.7019244023352968,-1100.0,68.22719810508835,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
114889,Hospitality,West,Medium,Startup_Accelerator,Referral,3248255.0,0.7453955880539205,-1300.0,68.22530146242642,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
124239,Hospitality,North,Medium,Enterprise_Expansion,Partner,6171416.0,0.4940930849099956,42095.7365771012,68.21898882094979,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107960,Financial Services,West,Medium,Cashback_Business,Referral,2772617.0,0.6090622338705146,43369.12975371766,68.21740052417316,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
124856,Financial Services,East,Medium,Enterprise_Expansion,Social,2972613.0,0.7823041726773836,-1500.0,68.21708777048227,HIGH,0,1,TARGET_WITH_PERSONALIZED_OFFER
113351,Financial Services,North,Small,Business_Premium,Paid Search,1467063.0,0.5700686743159085,25785.403890475307,68.21669034421588,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103500,Retail,North,Small,Startup_Accelerator,Email,5678381.0,0.5170593835050568,52424.241150187474,68.21547225772755,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
108560,Hospitality,East,Medium,Startup_Accelerator,Web,2238789.0,0.6818971197169541,-1100.0,68.21357038726293,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101379,Hospitality,South,Micro,Travel_Corporate,Paid Search,1689151.0,0.6295671038234892,25209.685980277525,68.21171967205701,HIGH,10,0,TARGET_WITH_PERSONALIZED_OFFER
124513,Construction,East,Small,Cashback_Business,Social,11182849.0,0.5846996031651114,197790.2581529513,68.20768214243002,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
120218,Education,East,Medium,Travel_Corporate,Referral,18466885.0,0.8288515569766725,-1300.0,68.20602006395026,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
110358,Retail,South,Micro,Cashback_Business,Partner,4929915.0,0.5198073407679135,78344.833597678,68.20453033455611,HIGH,10,1,TARGET_WITH_PERSONALIZED_OFFER
116656,Manufacturing,South,Micro,Business_Premium,Web,14658441.0,0.4985490131542385,132926.790794073,68.20230559194073,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
121688,Professional Services,North,Medium,Cashback_Business,Social,7040498.0,0.6256683225086032,60816.32716789432,68.20147451288715,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
102017,Manufacturing,North,Micro,Cashback_Business,Email,4107470.0,0.6412507619857303,-900.0,68.19978428935786,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
111321,Manufacturing,West,Micro,Cashback_Business,Web,3169394.0,0.677692547518233,28441.505923557022,68.1983646383205,HIGH,10,1,TARGET_WITH_PERSONALIZED_OFFER
111990,Professional Services,South,Large,Enterprise_Expansion,Partner,1577048.0,0.6223143890278748,18629.95165094377,68.19694750625438,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109664,Technology,North,Small,Business_Premium,Email,18793108.0,0.6737737181261355,-900.0,68.19531731567609,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103106,Manufacturing,East,Micro,Cashback_Business,Email,2831274.0,0.663081647879634,-900.0,68.19457415458353,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
124234,Construction,South,Micro,Travel_Corporate,Email,2838841.0,0.7610160615923718,-900.0,68.18322277165673,HIGH,10,0,TARGET_WITH_PERSONALIZED_OFFER
113926,Professional Services,North,Medium,Enterprise_Expansion,Sales Outreach,4952099.0,0.5427968224230091,57182.94943519382,68.18305700903541,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101738,Construction,South,Large,Business_Premium,Email,1483499.0,0.6646139940236847,31652.986165338345,68.1776297310658,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
108192,Hospitality,South,Small,Enterprise_Expansion,Web,3660726.0,0.5839260325870009,49383.605431804805,68.16907146641503,HIGH,10,1,TARGET_WITH_PERSONALIZED_OFFER
108442,Professional Services,North,Micro,Enterprise_Expansion,Referral,45515639.0,0.5886997328123664,877521.4164495553,68.16828797655648,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103670,Professional Services,West,Medium,SME_Growth,Paid Search,15234264.0,0.6424626914185126,143035.70941988772,68.16382111383307,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
110431,Hospitality,West,Micro,Travel_Corporate,Social,843902.0,0.6060907918942326,4715.655019928762,68.16208563524047,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
111144,Education,South,Small,Startup_Accelerator,Web,3481539.0,0.7426611783904132,-1100.0,68.1559530275686,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
106855,Logistics,North,Medium,Startup_Accelerator,Paid Search,3356187.0,0.4885723557860604,44436.97818938918,68.15395601037271,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109924,Construction,South,Micro,SME_Growth,Referral,23530754.0,0.5589327792042293,382338.38061874965,68.14917506419032,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107696,Financial Services,North,Large,SME_Growth,Email,4373511.0,0.6386629422507173,36389.13421198594,68.14783240128227,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101484,Hospitality,North,Micro,SME_Growth,Sales Outreach,2144379.0,0.574712065038589,29382.017912624902,68.13904292673651,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101056,Manufacturing,East,Small,Enterprise_Expansion,Social,1958040.0,0.6554699424467265,37183.79749168479,68.1383474101027,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109113,Logistics,South,Small,Travel_Corporate,Referral,12079942.0,0.5979128859606014,202872.82889673603,68.13527986822706,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122898,Education,North,Small,Business_Premium,Sales Outreach,2847203.0,0.5017365823113937,32877.76145310816,68.13374620401271,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
123552,Technology,South,Medium,Enterprise_Expansion,Partner,1788503.0,0.5587356316099074,30560.921785884257,68.13290342244582,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119205,Technology,East,Small,Travel_Corporate,Partner,2771810.0,0.8618247601643864,-2200.0,68.13181420739738,HIGH,0,1,TARGET_WITH_PERSONALIZED_OFFER
107334,Retail,East,Small,Cashback_Business,Referral,393928.0,0.6538000524489357,2651.083704962555,68.1238023602021,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
110566,Financial Services,West,Small,Business_Premium,Social,20970069.0,0.4721874949464256,212099.16490458543,68.12363727258915,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117471,Technology,North,Small,Startup_Accelerator,Web,4222266.0,0.5418135714382826,56981.753845626736,68.12341071472271,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
114731,Retail,West,Micro,Startup_Accelerator,Paid Search,1137270.0,0.9259325377026492,-2800.0,68.11076419661923,HIGH,0,1,TARGET_WITH_PERSONALIZED_OFFER
115500,Manufacturing,North,Micro,Enterprise_Expansion,Social,1191250.0,0.8425591806643833,-1500.0,68.09856312989724,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
120375,Financial Services,South,Large,SME_Growth,Web,2015879.0,0.7599562265549076,-1100.0,68.09823019497085,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
106146,Professional Services,East,Micro,Travel_Corporate,Web,4376416.0,0.6915508306577152,-1100.0,68.09718737959719,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
110276,Education,North,Small,Startup_Accelerator,Social,993644.0,0.6306312275282631,16741.828076850794,68.09540523877183,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
110975,Hospitality,South,Small,SME_Growth,Web,1386371.0,0.5579607282139192,17168.27589656116,68.08723276962635,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103063,Logistics,West,Micro,Travel_Corporate,Email,2032449.0,0.6752356603933062,-900.0,68.08190471769879,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109738,Logistics,North,Large,Business_Premium,Partner,1085523.0,0.6561913583884006,20008.41593366755,68.07261112747803,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103219,Retail,East,Small,Travel_Corporate,Web,1393093.0,0.6498114012590094,14179.262406135567,68.07171305665543,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107853,Financial Services,East,Small,Cashback_Business,Email,8026555.0,0.7105156677975114,-900.0,68.07070505088801,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
105363,Healthcare,North,Small,SME_Growth,Referral,12535490.0,0.7556875187090244,-1300.0,68.0580383419061,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
123953,Logistics,West,Medium,Business_Premium,Paid Search,4593262.0,0.4755377744236663,31337.4587448182,68.05719984906497,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
115652,Manufacturing,East,Medium,Startup_Accelerator,Referral,2918288.0,0.6756670896851237,65990.4692355655,68.05641903583057,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
113304,Logistics,South,Small,Startup_Accelerator,Referral,2479985.0,0.5977296864966735,27428.98676422973,68.0546358923503,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
113857,Professional Services,South,Micro,Enterprise_Expansion,Email,472500.0,0.5352765749336855,6240.610920678363,68.05384587201584,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122326,Healthcare,North,Micro,SME_Growth,Email,1305275.0,0.697245614612137,-900.0,68.05275265754616,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
105098,Logistics,East,Small,Cashback_Business,Paid Search,7660244.0,0.543623284304413,84267.28145487614,68.04724779369857,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
112994,Construction,East,Medium,Enterprise_Expansion,Email,16971437.0,0.650210937555871,-900.0,68.0377921900142,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
113232,Logistics,East,Small,Enterprise_Expansion,Partner,2179014.0,0.5264007717865167,24877.6661641273,68.03023473039325,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
104008,Logistics,West,Small,Cashback_Business,Social,1613380.0,0.5234221922384413,23339.4345730948,68.02879865072987,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103196,Financial Services,East,Small,Enterprise_Expansion,Email,6185927.0,0.664186649237529,-900.0,68.0278992156888,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
124819,Professional Services,North,Micro,Enterprise_Expansion,Partner,2757015.0,0.5988435652498728,23585.00024409337,68.02376043624427,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
123444,Technology,West,Large,Travel_Corporate,Paid Search,3821553.0,0.4849004606703617,53875.88834483828,68.02332073016628,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117949,Hospitality,East,Medium,Travel_Corporate,Email,578849.0,0.7207814101659203,-900.0,68.01906345746642,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
104565,Hospitality,East,Medium,Startup_Accelerator,Social,3605280.0,0.533245544436099,53582.99561585326,68.01884949962445,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
112461,Education,East,Small,Cashback_Business,Paid Search,1672836.0,0.5698919839620813,24193.27005663452,68.01833927829365,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122417,Construction,North,Small,Startup_Accelerator,Email,11748887.0,0.5198162155871828,116129.1563785984,68.01532970142323,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
106667,Retail,East,Medium,Cashback_Business,Email,4930654.0,0.6270197317464827,48168.91514458524,68.01308792859173,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119810,Retail,West,Micro,Travel_Corporate,Email,3068737.0,0.640653641997458,-900.0,68.01291388988562,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
106005,Technology,South,Micro,Business_Premium,Paid Search,14867270.0,0.4868216812351705,158453.82057610818,68.01237565558267,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118706,Hospitality,South,Large,SME_Growth,Email,1648208.0,0.6656166909311453,-900.0,68.01105109190154,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103796,Logistics,North,Medium,Business_Premium,Web,964012.0,0.7198520782915109,-1100.0,68.00314352311798,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122352,Manufacturing,East,Micro,Enterprise_Expansion,Paid Search,7127110.0,0.5372835619366381,100733.3066329977,67.99836028714871,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
104885,Retail,East,Small,Enterprise_Expansion,Partner,1931322.0,0.6882327021411986,26380.088010623083,67.99187159635395,HIGH,10,1,TARGET_WITH_PERSONALIZED_OFFER
103136,Education,West,Micro,Travel_Corporate,Paid Search,1467459.0,0.5216746070885813,16474.66123008856,67.98195731898616,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101208,Construction,West,Medium,Business_Premium,Web,5748788.0,0.7768098973019614,-1100.0,67.96424537858826,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
105544,Education,North,Medium,Cashback_Business,Paid Search,4874509.0,0.5125686272803719,80859.51383529117,67.95538822761674,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
120383,Logistics,East,Small,Enterprise_Expansion,Referral,2204538.0,0.6208273635279199,25570.59407375272,67.9506313587564,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
120321,Manufacturing,South,Micro,SME_Growth,Email,27782943.0,0.4442605285663279,361317.5373353192,67.94572378548476,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
113701,Manufacturing,South,Small,SME_Growth,Social,7003094.0,0.6060624243915205,133685.5268007416,67.93800909761842,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
111078,Retail,East,Medium,Startup_Accelerator,Email,13730393.0,0.5331292032425886,221339.75984742257,67.92841414591649,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119816,Financial Services,South,Large,Enterprise_Expansion,Referral,1685975.0,0.62601664947049,12191.572780397286,67.92634922617205,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109590,Healthcare,West,Medium,Enterprise_Expansion,Paid Search,9026773.0,0.4327965113849665,114901.15794183812,67.9214430123235,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
100423,Hospitality,South,Large,Startup_Accelerator,Sales Outreach,3091011.0,0.6132187731973383,55826.82059261837,67.92124479388022,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
121726,Technology,East,Small,Business_Premium,Social,8228312.0,0.5790376200135696,105565.53827681624,67.91589290061063,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
106843,Healthcare,East,Small,Travel_Corporate,Web,7125440.0,0.6993525336599706,-1100.0,67.91426401469867,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101692,Education,East,Small,Startup_Accelerator,Sales Outreach,7517043.0,0.5724376788769007,82064.3317773657,67.91169554946052,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
115452,Retail,West,Medium,Travel_Corporate,Referral,3903714.0,0.7317877748607008,-1300.0,67.90894986873154,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
113177,Manufacturing,South,Medium,SME_Growth,Partner,1439348.0,0.6106436338758147,10098.924578402071,67.90616352441165,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
105271,Education,West,Small,Startup_Accelerator,Referral,1484080.0,0.7268941250407537,-1300.0,67.90353562683391,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101996,Hospitality,South,Medium,Enterprise_Expansion,Web,2029141.0,0.5809689835445991,19989.638877855785,67.90280425950695,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
120207,Manufacturing,North,Micro,Cashback_Business,Sales Outreach,4327345.0,0.5694104841949472,60473.49474813622,67.89847178877262,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
105921,Hospitality,East,Medium,Enterprise_Expansion,Sales Outreach,1862675.0,0.4566038681864372,24962.266268403007,67.89517406838968,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
104246,Healthcare,North,Small,SME_Growth,Web,1268897.0,0.7529418322794863,-1100.0,67.89458245257688,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117707,Logistics,North,Large,Enterprise_Expansion,Web,10296662.0,0.4694969134024023,106958.3438307035,67.89276110310811,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118933,Logistics,East,Medium,Business_Premium,Sales Outreach,25298792.0,0.6201059212520493,491346.03238467016,67.88816645634222,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
121224,Technology,West,Micro,Business_Premium,Referral,7891316.0,0.5316545289118327,96663.75338907856,67.88525380103246,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119244,Hospitality,North,Micro,Travel_Corporate,Sales Outreach,3851445.0,0.488994177233143,44169.866369021445,67.88273797549144,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
111637,Manufacturing,North,Small,Business_Premium,Partner,2547462.0,0.5362557537951047,25064.175607954727,67.88250892077971,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
116579,Financial Services,South,Small,Enterprise_Expansion,Referral,3012422.0,0.737117603577618,-1300.0,67.87999216099281,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117176,Professional Services,North,Micro,Cashback_Business,Web,1893232.0,0.7306139799259024,-1100.0,67.86502909666561,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
106909,Retail,South,Medium,SME_Growth,Email,1894202.0,0.7399806509925979,-900.0,67.8634292946669,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107141,Logistics,East,Micro,Cashback_Business,Web,20786868.0,0.6958346904355828,-1100.0,67.85996106960123,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117020,Hospitality,West,Medium,Travel_Corporate,Sales Outreach,2998708.0,0.6129717690554131,29105.992703721204,67.85912960749359,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117717,Logistics,East,Small,Business_Premium,Referral,3128700.0,0.5680670777604848,59124.17596923958,67.85641849922182,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122375,Hospitality,North,Micro,SME_Growth,Email,1290470.0,0.5981787750043984,13888.36709286674,67.85124487519792,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
112744,Healthcare,South,Small,Enterprise_Expansion,Web,1950391.0,0.7080300637622123,-1100.0,67.84995286929956,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
124948,Logistics,East,Medium,Travel_Corporate,Email,3552890.0,0.6636678998617912,-900.0,67.8453554937806,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
116313,Education,North,Micro,Enterprise_Expansion,Email,13824875.0,0.5563446078127303,115898.41949270463,67.84310735157285,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118889,Manufacturing,North,Micro,Enterprise_Expansion,Sales Outreach,10742269.0,0.443978490325861,140325.08579236796,67.83883206466375,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
124260,Technology,North,Medium,Cashback_Business,Email,2150630.0,0.7214778426126005,-900.0,67.83640291756703,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118707,Technology,West,Small,Travel_Corporate,Email,10130254.0,0.716628203198609,-900.0,67.8321691439374,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109360,Healthcare,South,Medium,SME_Growth,Partner,7626714.0,0.50863023307031,60599.8831400742,67.83056048816395,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107672,Hospitality,West,Medium,Startup_Accelerator,Partner,1150687.0,0.6517422898288939,8795.23785282705,67.82180304230023,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103767,Healthcare,South,Large,Business_Premium,Web,7456255.0,0.5632637260720044,59788.96650222697,67.82086767324019,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119247,Hospitality,South,Micro,Cashback_Business,Paid Search,15036797.0,0.6202947401698162,236124.47670913264,67.82026330764172,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119733,Hospitality,West,Small,Travel_Corporate,Paid Search,12124576.0,0.4362768908098591,152714.03892278814,67.81946008644366,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109585,Technology,East,Large,Startup_Accelerator,Partner,3173386.0,0.6506231958981961,30783.3038786673,67.81704381541883,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
123568,Retail,East,Medium,Cashback_Business,Social,878464.0,0.7733169070919909,-1500.0,67.8126608191396,HIGH,0,1,TARGET_WITH_PERSONALIZED_OFFER
111902,Professional Services,East,Micro,Enterprise_Expansion,Partner,1046099.0,0.6484120999616948,16417.474063061167,67.81154449827626,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
114036,Technology,South,Small,Travel_Corporate,Web,37819282.0,0.5817675596357617,491196.43873404135,67.81114018360927,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117168,Financial Services,West,Medium,SME_Growth,Partner,1419291.0,0.5812431567466505,16453.38907223956,67.80894205359928,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
105598,Professional Services,South,Micro,Cashback_Business,Partner,18177576.0,0.5744279296804274,129156.79557881432,67.80825683561923,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122367,Hospitality,West,Medium,Startup_Accelerator,Social,6665688.0,0.8227746874330039,-1500.0,67.80706093448518,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122663,Hospitality,West,Small,Cashback_Business,Sales Outreach,1696898.0,0.5973396488079278,29932.65057989517,67.80008419635675,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
118152,Technology,South,Micro,Travel_Corporate,Sales Outreach,4408458.0,0.4673243113676089,37672.3424169138,67.79879401154241,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
114673,Retail,North,Medium,Travel_Corporate,Partner,2027537.0,0.8400395658959052,-2200.0,67.79628046531573,HIGH,0,1,TARGET_WITH_PERSONALIZED_OFFER
101306,Professional Services,East,Micro,Enterprise_Expansion,Email,492494.0,0.6235162163757813,-900.0,67.79132973691016,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
108542,Professional Services,West,Micro,Cashback_Business,Referral,1827849.0,0.5764900942051995,19931.582503988004,67.78885423923398,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107574,Education,South,Small,Enterprise_Expansion,Partner,5176574.0,0.851480615421643,-2200.0,67.78712769397393,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
108011,Professional Services,West,Micro,Enterprise_Expansion,Social,10116513.0,0.4453007488305702,107969.44977298102,67.78613369737565,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
113396,Manufacturing,East,Medium,Cashback_Business,Referral,6429923.0,0.5961061694083988,125025.69874142938,67.78577762337795,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
100755,Logistics,North,Micro,Business_Premium,Referral,904940.0,0.6747244769084031,17827.00175721741,67.78480146087813,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122099,Healthcare,South,Small,Startup_Accelerator,Email,8394930.0,0.5895081510262102,164975.23171284856,67.78466679617947,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
117532,Professional Services,North,Medium,Cashback_Business,Email,5209836.0,0.6454442493943923,-900.0,67.77929122274766,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
121887,Technology,South,Medium,Cashback_Business,Email,6020642.0,0.640300592137581,104067.3126007368,67.77752664619115,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119174,Retail,West,Medium,SME_Growth,Web,2231290.0,0.5882604108902053,40922.500104024,67.77591849005924,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
103124,Manufacturing,East,Large,Enterprise_Expansion,Social,6731498.0,0.7922377464605292,-1500.0,67.77529859072382,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
119545,Construction,South,Small,Startup_Accelerator,Referral,12672667.0,0.728125466765138,-1300.0,67.77014600443121,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
123619,Education,East,Micro,Travel_Corporate,Email,4265071.0,0.5929666444431558,-900.0,67.76659899994202,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
107381,Professional Services,East,Small,Startup_Accelerator,Email,812897.0,0.5484734760692296,6969.897820278837,67.76550642311533,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
109285,Financial Services,South,Micro,Enterprise_Expansion,Web,3956338.0,0.6884792240251402,-1100.0,67.7653650811313,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
108535,Retail,West,Medium,Startup_Accelerator,Referral,1842366.0,0.6013279126016957,25867.33964391988,67.7557560670763,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
111256,Technology,East,Medium,Startup_Accelerator,Web,1937663.0,0.5690193825201366,18164.20240696365,67.75347221340616,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
100040,Construction,South,Medium,Startup_Accelerator,Web,1049785.0,0.553694209774731,17727.314047449057,67.7530394398629,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
108586,Construction,East,Large,Cashback_Business,Paid Search,5949335.0,0.4684905063995663,85249.52529896889,67.75147278798048,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
111555,Education,South,Medium,Travel_Corporate,Partner,578386.0,0.8461593722282972,-2200.0,67.74527175027337,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
100959,Logistics,North,Medium,Startup_Accelerator,Web,2449990.0,0.6818769037970617,35036.93931916214,67.74026067086777,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
101157,Professional Services,South,Medium,Startup_Accelerator,Email,9393600.0,0.663456808018255,-900.0,67.73105636082147,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
122513,Hospitality,South,Medium,Cashback_Business,Email,10755140.0,0.625735259746445,-900.0,67.72798668859002,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
102236,Manufacturing,West,Medium,Cashback_Business,Email,1061775.0,0.6070262143513243,-900.0,67.7268796458096,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
100781,Education,South,Large,Cashback_Business,Email,4808207.0,0.5606545813593047,79918.97462298327,67.72605616116871,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
114804,Retail,North,Large,Travel_Corporate,Web,3297287.0,0.6990132623660724,-1100.0,67.72459680647326,HIGH,0,0,TARGET_WITH_PERSONALIZED_OFFER
